"coef","est","lo","hi","arm","rep"
"gb",1.65707826632896,1.3522212514058,1.96193528125212,"CC",66
"x1",2.03611840507446,1.89346851959394,2.17876829055499,"MI",66
"x2",-1.00686227288876,-1.2020918563255,-0.811632689452018,"MI",66
"gb",1.62592103230928,1.29568953286656,1.95615253175201,"MI",66
"x1",2.0758637648121,1.91689529646997,2.23483223315423,"PMM",66
"x2",-0.988558476198376,-1.17681887980896,-0.800298072587797,"PMM",66
"gb",1.5656204233796,1.1363106945447,1.99493015221449,"PMM",66
"x1",2.04386976131681,1.9157964805619,2.17194304207173,"FULL",67
"x2",-1.02919919322184,-1.15404186956932,-0.904356516874362,"FULL",67
"gb",1.47005316164408,1.2523066812709,1.68779964201726,"FULL",67
"x1",1.84613753041577,1.65330418273792,2.03897087809361,"CC",67
"x2",-0.944425695507462,-1.12515087604061,-0.76370051497431,"CC",67
"gb",1.50548722458724,1.17995916347276,1.83101528570172,"CC",67
"x1",1.9906111634229,1.82830612137808,2.15291620546772,"MI",67
"x2",-1.02638599059764,-1.17596450340559,-0.876807477789695,"MI",67
"gb",1.46947300087304,1.20925619319695,1.72968980854914,"MI",67
"x1",2.03315051520629,1.88689368377014,2.17940734664244,"PMM",67
"x2",-0.997468217124964,-1.13280226200132,-0.862134172248604,"PMM",67
"gb",1.54568393015268,1.19607097714549,1.89529688315987,"PMM",67
"x1",1.86225687767194,1.73669977799008,1.9878139773538,"FULL",68
"x2",-0.923594857334578,-1.03310979843587,-0.814079916233281,"FULL",68
"gb",1.33816632085696,1.13786047997519,1.53847216173873,"FULL",68
"x1",1.6002390471713,1.39983656297603,1.80064153136656,"CC",68
"x2",-0.825122566723809,-0.981040150314598,-0.66920498313302,"CC",68
"gb",1.27660068327321,0.961726843729086,1.59147452281734,"CC",68
"x1",1.84317119323977,1.67230078442218,2.01404160205737,"MI",68
"x2",-0.855340835996879,-0.999258050486143,-0.711423621507614,"MI",68
"gb",1.40610045521391,1.07792263500539,1.73427827542243,"MI",68
"x1",1.81434316763421,1.65368873946506,1.97499759580335,"PMM",68
"x2",-0.827083974445662,-0.972813706933553,-0.681354241957771,"PMM",68
"gb",1.20986377489266,0.969342184563842,1.45038536522147,"PMM",68
"x1",2.00977665186028,1.9019674257953,2.11758587792526,"FULL",69
"x2",-0.989615038171653,-1.10463016612114,-0.874599910222168,"FULL",69
"gb",1.32670494719627,1.12660180890324,1.52680808548929,"FULL",69
"x1",1.89943498005438,1.74194705236831,2.05692290774045,"CC",69
"x2",-0.949532630479545,-1.10580710577581,-0.793258155183281,"CC",69
"gb",1.32562819992265,1.04200601948995,1.60925038035535,"CC",69
"x1",1.91875596247152,1.79440640431616,2.04310552062689,"MI",69
"x2",-0.944989197441269,-1.11994903513261,-0.770029359749929,"MI",69
"gb",1.31502035165538,1.09267188170285,1.5373688216079,"MI",69
"x1",1.95281809871601,1.82468884640272,2.0809473510293,"PMM",69
"x2",-0.953265531982876,-1.10083353195808,-0.805697532007675,"PMM",69
"gb",1.40262053353569,0.88528527846573,1.91995578860566,"PMM",69
"x1",2.00068448468466,1.89730034995267,2.10406861941666,"FULL",70
"x2",-0.972177821185767,-1.07686741241702,-0.867488229954509,"FULL",70
"gb",1.49112694713081,1.29996637040047,1.68228752386114,"FULL",70
"x1",1.85780882667706,1.71026520590636,2.00535244744777,"CC",70
"x2",-0.848865344164679,-0.998289520786467,-0.699441167542892,"CC",70
"gb",1.30209499488484,1.01492231953904,1.58926767023064,"CC",70
"x1",1.91421044429016,1.78374480502987,2.04467608355046,"MI",70
"x2",-0.936857672160394,-1.15261669312349,-0.721098651197297,"MI",70
"gb",1.39335860798649,1.12982063600337,1.65689657996961,"MI",70
"x1",1.90436438083242,1.80332389730446,2.00540486436038,"PMM",70
"x2",-0.900963222213516,-1.01736117870101,-0.784565265726024,"PMM",70
"gb",1.42522395009629,1.07691210402186,1.77353579617072,"PMM",70
"x1",2.00416628769519,1.88815740955366,2.12017516583672,"FULL",71
"x2",-1.00848949042391,-1.12813152175582,-0.888847459092003,"FULL",71
"gb",1.3615803549739,1.1584082417427,1.56475246820509,"FULL",71
"x1",1.96212949857937,1.79199249866917,2.13226649848958,"CC",71
"x2",-0.940197063467458,-1.11089028436277,-0.769503842572147,"CC",71
"gb",1.43546523227472,1.13254722226007,1.73838324228936,"CC",71
"x1",2.00692838008238,1.8319089651321,2.18194779503265,"MI",71
"x2",-0.955683073628582,-1.1272169274187,-0.78414921983846,"MI",71
"gb",1.49001611588623,1.176251912096,1.80378031967646,"MI",71
"x1",1.9918542128032,1.87134455926473,2.11236386634166,"PMM",71
"x2",-0.917726947338233,-1.09317010130678,-0.742283793369686,"PMM",71
"gb",1.49158272090263,1.24600147417002,1.73716396763524,"PMM",71
"x1",2.06673465848225,1.95942486433432,2.17404445263018,"FULL",72
"x2",-1.08861428396921,-1.19975795123053,-0.97747061670789,"FULL",72
"gb",1.37186806053011,1.17423036547782,1.56950575558241,"FULL",72
"x1",1.968264327003,1.80060913647963,2.13591951752636,"CC",72
"x2",-0.971442132107656,-1.13960385027013,-0.803280413945178,"CC",72
"gb",1.37907242011618,1.06808361080404,1.69006122942832,"CC",72
"x1",2.03180127447387,1.87564688799562,2.18795566095212,"MI",72
"x2",-1.08059372530876,-1.25584974824683,-0.905337702370682,"MI",72
"gb",1.42144938201482,1.18267672883553,1.66022203519411,"MI",72
"x1",2.05923367188296,1.91630479299014,2.20216255077577,"PMM",72
"x2",-1.04919783707688,-1.25547026525959,-0.842925408894178,"PMM",72
"gb",1.45071831872192,1.17438161657929,1.72705502086455,"PMM",72
"x1",1.94167711932162,1.82452825871661,2.05882597992663,"FULL",73
"x2",-1.01902723042112,-1.13340026863366,-0.904654192208567,"FULL",73
"gb",1.36536692592315,1.15594262303982,1.57479122880648,"FULL",73
"x1",1.72164277473473,1.54167299030462,1.90161255916484,"CC",73
"x2",-0.906960440592939,-1.08260005555591,-0.731320825629967,"CC",73
"gb",1.12994139011675,0.819486781257875,1.44039599897563,"CC",73
"x1",1.98093377216412,1.79943596475263,2.1624315795756,"MI",73
"x2",-1.13356942243,-1.29674188133482,-0.970396963525184,"MI",73
"gb",1.39429031841329,1.04122419168819,1.74735644513838,"MI",73
"x1",1.97832126009874,1.84476524117806,2.11187727901942,"PMM",73
"x2",-1.13970764179089,-1.34559836388525,-0.933816919696522,"PMM",73
"gb",1.47927190901425,1.09834130593125,1.86020251209724,"PMM",73
"x1",1.93010707923359,1.81834197441843,2.04187218404876,"FULL",74
"x2",-0.983010217632132,-1.09115656271796,-0.874863872546303,"FULL",74
"gb",1.55091472051557,1.36359326508616,1.73823617594498,"FULL",74
"x1",1.79905327791501,1.60309056717617,1.99501598865385,"CC",74
"x2",-0.864815993339581,-1.03045025020753,-0.699181736471629,"CC",74
"gb",1.36361450198765,1.08652155554723,1.64070744842807,"CC",74
"x1",1.90476762766145,1.73916815354814,2.07036710177476,"MI",74
"x2",-0.910767155289768,-1.04359216590321,-0.77794214467633,"MI",74
"gb",1.55380364101601,1.33570673074481,1.77190055128721,"MI",74
"x1",1.84925009232648,1.70055360721744,1.99794657743551,"PMM",74
"x2",-0.893651581613095,-1.06468422202109,-0.722618941205099,"PMM",74
"gb",1.56117449451923,1.29870771659128,1.82364127244718,"PMM",74
"x1",1.93896501782288,1.82499645181858,2.05293358382717,"FULL",75
"x2",-0.950399317555238,-1.06400666633391,-0.836791968776564,"FULL",75
"gb",1.63284963291947,1.44281713551219,1.82288213032675,"FULL",75
"x1",1.93446538941659,1.76565901441858,2.10327176441459,"CC",75
"x2",-0.905758366081328,-1.0684172584212,-0.743099473741455,"CC",75
"gb",1.66799354320412,1.38330976596494,1.95267732044331,"CC",75
"x1",1.89697153305755,1.77413728730325,2.01980577881186,"MI",75
"x2",-0.906977375139995,-1.04260329851376,-0.771351451766228,"MI",75
"gb",1.66191457638644,1.40597237354994,1.91785677922293,"MI",75
"x1",1.95052205678246,1.79088539201939,2.11015872154553,"PMM",75
"x2",-0.907338679143164,-1.04565892363709,-0.769018434649236,"PMM",75
"gb",1.7939345389949,1.43524461074789,2.15262446724191,"PMM",75
"x1",1.98721991191648,1.87364811899402,2.10079170483895,"FULL",76
"x2",-0.923886125719153,-1.03079529301048,-0.816976958427827,"FULL",76
"gb",1.62634765609167,1.42218737043269,1.83050794175064,"FULL",76
"x1",1.71324033968266,1.49923499262611,1.92724568673921,"CC",76
"x2",-0.828162162171474,-0.996335737110104,-0.659988587232845,"CC",76
"gb",1.71758134684301,1.39215432849694,2.04300836518907,"CC",76
"x1",2.03713850130256,1.87084737116941,2.2034296314357,"MI",76
"x2",-0.911156370376862,-1.04889865326254,-0.773414087491185,"MI",76
"gb",1.65399043950951,1.42215351645983,1.8858273625592,"MI",76
"x1",2.0182664285953,1.8479621105421,2.1885707466485,"PMM",76
"x2",-0.850548801199716,-1.00564201873725,-0.695455583662184,"PMM",76
"gb",1.6101557375642,1.1647383953764,2.055573079752,"PMM",76
"x1",2.00983378673932,1.89247924663059,2.12718832684806,"FULL",77
"x2",-1.07651031582265,-1.19823210740803,-0.954788524237269,"FULL",77
"gb",1.53213151489482,1.33107242972867,1.73319060006098,"FULL",77
"x1",1.82894844842154,1.6527908955422,2.00510600130088,"CC",77
"x2",-0.901843127034511,-1.07058388460421,-0.73310236946481,"CC",77
"gb",1.54990196096574,1.27334095182927,1.82646297010222,"CC",77
"x1",2.0395751451435,1.89767293826758,2.18147735201942,"MI",77
"x2",-1.09565148492065,-1.26912304926791,-0.92217992057339,"MI",77
"gb",1.68540875148779,1.39359585869415,1.97722164428144,"MI",77
"x1",2.05501072648747,1.93463009568163,2.17539135729332,"PMM",77
"x2",-1.05927392466927,-1.20345678291445,-0.91509106642409,"PMM",77
"gb",1.72387302098213,1.32696404397482,2.12078199798945,"PMM",77
"x1",1.98133304723414,1.87100363078899,2.0916624636793,"FULL",78
"x2",-0.941493751663131,-1.05241202179163,-0.830575481534633,"FULL",78
"gb",1.47907528338013,1.27800488647868,1.68014568028157,"FULL",78
"x1",2.01430586479617,1.84890263942678,2.17970909016555,"CC",78
"x2",-0.903623511814121,-1.07055391003624,-0.736693113592002,"CC",78
"gb",1.41673321546664,1.10038539831585,1.73308103261744,"CC",78
"x1",2.04790412522119,1.9214720496238,2.17433620081858,"MI",78
"x2",-0.934740715484278,-1.09124350360157,-0.778237927366982,"MI",78
"gb",1.5086903253681,1.17988329879837,1.83749735193783,"MI",78
"x1",2.03436129926192,1.87302971763734,2.1956928808865,"PMM",78
"x2",-0.916758186782743,-1.15375486594087,-0.679761507624619,"PMM",78
"gb",1.51341084545615,1.17784796829613,1.84897372261616,"PMM",78
"x1",2.03599977213896,1.92635948747996,2.14564005679797,"FULL",79
"x2",-1.09345590092658,-1.20701134752202,-0.979900454331149,"FULL",79
"gb",1.57302559306017,1.36579171997616,1.78025946614418,"FULL",79
"x1",1.96999923301061,1.79377777086927,2.14622069515196,"CC",79
"x2",-1.07286345394456,-1.23330689341689,-0.912420014472229,"CC",79
"gb",1.11740666771439,0.813612725291809,1.42120061013697,"CC",79
"x1",2.05786822783214,1.93934535301178,2.1763911026525,"MI",79
"x2",-1.0445657607038,-1.16145367314575,-0.927677848261849,"MI",79
"gb",1.23722188442792,0.9294192050054,1.54502456385044,"MI",79
"x1",2.09600989032363,1.96161379619902,2.23040598444824,"PMM",79
"x2",-1.07842429731265,-1.23458153248556,-0.922267062139744,"PMM",79
"gb",1.22326576014405,0.905680984068035,1.54085053622007,"PMM",79
"x1",2.1016251344824,1.99897400447833,2.20427626448647,"FULL",80
"x2",-0.974918142224107,-1.08290434113458,-0.866931943313637,"FULL",80
"gb",1.52666456356215,1.34184790981405,1.71148121731026,"FULL",80
"x1",1.99544355910165,1.83346645496512,2.15742066323817,"CC",80
"x2",-0.991959302855108,-1.15334199617005,-0.830576609540167,"CC",80
"gb",1.38068447904065,1.08148549974337,1.67988345833793,"CC",80
"x1",2.11614624447462,1.97294711390677,2.25934537504247,"MI",80
"x2",-1.03552978239599,-1.18791292471469,-0.883146640077289,"MI",80
"gb",1.46208310902313,1.24232963735416,1.6818365806921,"MI",80
"x1",2.15237758693121,2.00434296723215,2.30041220663026,"PMM",80
"x2",-0.978357964541371,-1.14906919392494,-0.807646735157807,"PMM",80
"gb",1.43410147890845,1.03937697940224,1.82882597841466,"PMM",80
"x1",1.93325834256619,1.82138314795513,2.04513353717725,"FULL",81
"x2",-0.91093713225429,-1.02285013468132,-0.799024129827261,"FULL",81
"gb",1.47136961912936,1.26862402767124,1.67411521058748,"FULL",81
"x1",1.91641163390156,1.75388846077991,2.07893480702322,"CC",81
"x2",-0.943811517851647,-1.09921636142559,-0.7884066742777,"CC",81
"gb",1.30714139832423,1.0026619566969,1.61162083995156,"CC",81
"x1",1.99282412387233,1.81918432330861,2.16646392443604,"MI",81
"x2",-0.961814428768615,-1.09964717461776,-0.823981682919466,"MI",81
"gb",1.36506811706514,1.1460268637174,1.58410937041287,"MI",81
"x1",1.99038716656006,1.83534920821649,2.14542512490363,"PMM",81
"x2",-0.941486654851762,-1.054797272746,-0.828176036957525,"PMM",81
"gb",1.38003822901702,1.12554180452284,1.63453465351121,"PMM",81
"x1",1.9549129143176,1.8344633318402,2.075362496795,"FULL",82
"x2",-0.953767032985271,-1.06540893988065,-0.842125126089891,"FULL",82
"gb",1.49696038133563,1.29081473675808,1.70310602591318,"FULL",82
"x1",1.84990858648758,1.66819936591054,2.03161780706462,"CC",82
"x2",-0.904210460189417,-1.06700623646735,-0.741414683911483,"CC",82
"gb",1.47523615904929,1.16117391386266,1.78929840423592,"CC",82
"x1",1.93750847680058,1.80057197465584,2.07444497894531,"MI",82
"x2",-0.955653499650682,-1.08685217586311,-0.824454823438256,"MI",82
"gb",1.63020941856178,1.35970340029065,1.9007154368329,"MI",82
"x1",1.9594213560914,1.83009249351116,2.08875021867163,"PMM",82
"x2",-0.964401885515957,-1.10137490856001,-0.827428862471901,"PMM",82
"gb",1.5981966782707,1.32614657533069,1.87024678121072,"PMM",82
"x1",1.94173005223908,1.82681226863498,2.05664783584318,"FULL",83
"x2",-0.928224511571239,-1.04270464733929,-0.813744375803192,"FULL",83
"gb",1.49629682729627,1.28669659111208,1.70589706348047,"FULL",83
"x1",1.81883586944898,1.62667256541631,2.01099917348165,"CC",83
"x2",-0.792038044803575,-0.975420430685633,-0.608655658921517,"CC",83
"gb",1.41080082257054,1.06650696403975,1.75509468110134,"CC",83
"x1",1.87587015821905,1.72898425010183,2.02275606633627,"MI",83
"x2",-0.831248755088271,-0.979368591181871,-0.683128918994672,"MI",83
"gb",1.57695437271742,1.32229817832074,1.8316105671141,"MI",83
"x1",1.91039720329529,1.7634058731306,2.05738853345999,"PMM",83
"x2",-0.89115455884503,-1.05970900424114,-0.722600113448914,"PMM",83
"gb",1.45009827047418,1.0954777943263,1.80471874662206,"PMM",83
"x1",2.03233940797679,1.92529533368969,2.13938348226389,"FULL",84
"x2",-1.07505424657144,-1.17858494434367,-0.971523548799213,"FULL",84
"gb",1.63004879361153,1.44710759896767,1.81298998825539,"FULL",84
"x1",1.86506001260335,1.69066093761449,2.0394590875922,"CC",84
"x2",-1.01014936249164,-1.17164129163803,-0.84865743334525,"CC",84
"gb",1.5597861441137,1.26203695269633,1.85753533553106,"CC",84
"x1",1.97149129145264,1.82590019671451,2.11708238619077,"MI",84
"x2",-1.0981325586426,-1.23766311207791,-0.958602005207283,"MI",84
"gb",1.77264484092509,1.52721394021199,2.01807574163818,"MI",84
"x1",1.99815410615273,1.87183850091418,2.12446971139128,"PMM",84
"x2",-1.07077788498134,-1.22692992361534,-0.914625846347342,"PMM",84
"gb",1.7277707564238,1.42065743628079,2.03488407656682,"PMM",84
"x1",1.92307898041549,1.8059011347556,2.04025682607538,"FULL",85
"x2",-0.888487736729737,-1.00833812437981,-0.768637349079668,"FULL",85
"gb",1.59290263046187,1.38458643530299,1.80121882562074,"FULL",85
"x1",1.7212625873726,1.52814411976272,1.91438105498247,"CC",85
"x2",-0.727915984476261,-0.912261107421334,-0.543570861531188,"CC",85
"gb",1.54065128452959,1.22763802662614,1.85366454243303,"CC",85
"x1",1.88606484725722,1.7326084381347,2.03952125637975,"MI",85
"x2",-0.854141808160732,-0.987556879725683,-0.720726736595781,"MI",85
"gb",1.58296939968699,1.34383003819352,1.82210876118046,"MI",85
"x1",1.93567233655729,1.79246855888068,2.07887611423391,"PMM",85
"x2",-0.849323806691233,-1.0286447423319,-0.670002871050567,"PMM",85
"gb",1.59977237606117,1.29889895707932,1.90064579504301,"PMM",85
"x1",2.00884186192322,1.89221320396826,2.12547051987818,"FULL",86
"x2",-1.00991830897937,-1.1203801099874,-0.899456507971344,"FULL",86
"gb",1.47846908883817,1.29103290089263,1.6659052767837,"FULL",86
"x1",2.04236625858376,1.86445505128501,2.22027746588252,"CC",86
"x2",-1.04117961172411,-1.19978628574014,-0.882572937708087,"CC",86
"gb",1.40751872098977,1.14551956180158,1.66951788017795,"CC",86
"x1",2.12355948288308,1.9835524379164,2.26356652784976,"MI",86
"x2",-1.11608591220096,-1.25439598990751,-0.977775834494396,"MI",86
"gb",1.49251898972248,1.27767987477287,1.7073581046721,"MI",86
"x1",2.15213325431358,1.96667173319116,2.337594775436,"PMM",86
"x2",-1.10142879980496,-1.28736500294874,-0.915492596661169,"PMM",86
"gb",1.4484782178042,1.20761812361507,1.68933831199332,"PMM",86
"x1",2.01414878096043,1.90067491041923,2.12762265150163,"FULL",87
"x2",-0.985588357045663,-1.09719975499462,-0.873976959096705,"FULL",87
"gb",1.59625474799169,1.39802950378336,1.79447999220002,"FULL",87
"x1",1.93181450451433,1.75415838384145,2.10947062518722,"CC",87
"x2",-0.899352872218676,-1.05490983370634,-0.743795910731011,"CC",87
"gb",1.58294762262974,1.3029618588757,1.86293338638378,"CC",87
"x1",2.05061877879981,1.92514374874358,2.17609380885604,"MI",87
"x2",-0.960769019175586,-1.10067761294346,-0.820860425407713,"MI",87
"gb",1.55919619567104,1.30548629078459,1.81290610055749,"MI",87
"x1",2.04142038946607,1.8400558719231,2.24278490700904,"PMM",87
"x2",-0.948284058903583,-1.12591911957819,-0.770648998228975,"PMM",87
"gb",1.56899081095026,1.30930032324399,1.82868129865653,"PMM",87
"x1",2.02341511238192,1.9093592546364,2.13747097012744,"FULL",88
"x2",-0.895129957531249,-1.00206668561747,-0.788193229445028,"FULL",88
"gb",1.47079394008759,1.2671094732976,1.67447840687758,"FULL",88
"x1",1.98708950345144,1.81896164411507,2.15521736278781,"CC",88
"x2",-0.885930569548542,-1.03962908326161,-0.732232055835474,"CC",88
"gb",1.26092321372231,0.961192059414803,1.56065436802982,"CC",88
"x1",2.10728279771867,1.96824027390562,2.24632532153171,"MI",88
"x2",-0.889894499785302,-1.04139211232967,-0.738396887240929,"MI",88
"gb",1.33508813819691,1.05769364895517,1.61248262743865,"MI",88
"x1",2.10775164057183,1.92066077079344,2.29484251035022,"PMM",88
"x2",-0.884998120063117,-1.1223543043629,-0.647641935763338,"PMM",88
"gb",1.29572618028538,0.953229905112818,1.63822245545795,"PMM",88
"x1",1.9674187257137,1.85466336062438,2.08017409080303,"FULL",89
"x2",-1.07495689653085,-1.19211963511543,-0.957794157946282,"FULL",89
"gb",1.5189768018324,1.31784768216875,1.72010592149604,"FULL",89
"x1",1.80671232522399,1.6289423929013,1.98448225754668,"CC",89
"x2",-0.94377983504187,-1.1231176297947,-0.764442040289044,"CC",89
"gb",1.24314777153779,0.936469133020037,1.54982641005554,"CC",89
"x1",1.85283728983158,1.50882040687038,2.19685417279278,"MI",89
"x2",-0.951150653150607,-1.29324296298998,-0.609058343311229,"MI",89
"gb",1.42459472748448,1.09055709538056,1.75863235958841,"MI",89
"x1",1.92694291860729,1.79268965935369,2.06119617786089,"PMM",89
"x2",-0.990435982667963,-1.15134246679725,-0.829529498538677,"PMM",89
"gb",1.40353510537837,0.960896856540337,1.84617335421641,"PMM",89
"x1",2.07924351797794,1.97226633564999,2.18622070030589,"FULL",90
"x2",-0.989828092957917,-1.10295360811681,-0.876702577799019,"FULL",90
"gb",1.51763840047478,1.32184464084064,1.71343216010892,"FULL",90
"x1",2.04431901047678,1.88256063382336,2.2060773871302,"CC",90
"x2",-0.942057886488822,-1.1002021004853,-0.783913672492346,"CC",90
"gb",1.5553415885753,1.26156688433335,1.84911629281724,"CC",90
"x1",2.16565639863459,1.99939614278935,2.33191665447982,"MI",90
"x2",-1.03283517363708,-1.1796571087273,-0.886013238546864,"MI",90
"gb",1.65984124257566,1.37280775535432,1.946874729797,"MI",90
"x1",2.17957730406154,2.06011298694913,2.29904162117395,"PMM",90
"x2",-1.04082895809483,-1.26328265817157,-0.818375258018094,"PMM",90
"gb",1.72173371498243,1.45770779261134,1.98575963735352,"PMM",90
"x1",2.12669534334661,2.01730141202844,2.23608927466478,"FULL",91
"x2",-1.08315840686563,-1.20312521536246,-0.963191598368792,"FULL",91
"gb",1.57473888625536,1.37002450558099,1.77945326692973,"FULL",91
"x1",2.08376952993808,1.91377089047816,2.25376816939801,"CC",91
"x2",-1.09051164814675,-1.26034359379568,-0.920679702497825,"CC",91
"gb",1.68017804769918,1.37215324656005,1.9882028488383,"CC",91
"x1",2.24925755756549,2.10036425499041,2.39815086014058,"MI",91
"x2",-1.1276989472283,-1.33764562925511,-0.917752265201501,"MI",91
"gb",1.59540896819106,1.35741368234773,1.83340425403439,"MI",91
"x1",2.27718104408714,2.14194916628397,2.41241292189032,"PMM",91
"x2",-1.11667092779594,-1.27236323390917,-0.960978621682717,"PMM",91
"gb",1.70252402006657,1.3697458672644,2.03530217286873,"PMM",91
"x1",1.97402631598178,1.86449222685498,2.08356040510857,"FULL",92
"x2",-0.924491216747258,-1.03418838191482,-0.814794051579698,"FULL",92
"gb",1.44585986415784,1.25423095808921,1.63748877022646,"FULL",92
"x1",1.85581805517085,1.70748533266368,2.00415077767802,"CC",92
"x2",-0.876724712597653,-1.02332106882029,-0.730128356375015,"CC",92
"gb",1.36311109314508,1.08460260483155,1.6416195814586,"CC",92
"x1",1.96608189519393,1.83410172947471,2.09806206091316,"MI",92
"x2",-0.831815774046234,-1.02942689484515,-0.634204653247323,"MI",92
"gb",1.50671329924562,1.24933885885559,1.76408773963564,"MI",92
"x1",1.94413590062578,1.8190974746883,2.06917432656326,"PMM",92
"x2",-0.83403675814629,-0.956685410132398,-0.711388106160183,"PMM",92
"gb",1.44913763970792,1.21969906455823,1.67857621485762,"PMM",92
"x1",1.97427308962234,1.85724829140645,2.09129788783823,"FULL",93
"x2",-1.03258577708225,-1.15601278982034,-0.909158764344165,"FULL",93
"gb",1.51114135909388,1.31273510266489,1.70954761552288,"FULL",93
"x1",1.92669807015,1.74402557041846,2.10937056988154,"CC",93
"x2",-0.917492761445411,-1.09902860786735,-0.735956915023476,"CC",93
"gb",1.52208868979263,1.21929503286424,1.82488234672102,"CC",93
"x1",1.94177902331686,1.8008404244331,2.08271762220063,"MI",93
"x2",-0.993965134390287,-1.1213195295924,-0.866610739188171,"MI",93
"gb",1.46423281783244,1.19628869470175,1.73217694096314,"MI",93
"x1",1.96018939063714,1.79724069883188,2.1231380824424,"PMM",93
"x2",-0.977704208968827,-1.1166610544741,-0.838747363463559,"PMM",93
"gb",1.4879052700366,1.24936457392981,1.72644596614339,"PMM",93
"x1",1.94962026022638,1.83266370759965,2.06657681285312,"FULL",94
"x2",-0.905021557940561,-1.01911346224157,-0.790929653639556,"FULL",94
"gb",1.33260471027679,1.13648095080774,1.52872846974583,"FULL",94
"x1",1.85739648095013,1.67159663979169,2.04319632210857,"CC",94
"x2",-0.863992685216221,-1.04742013124091,-0.680565239191535,"CC",94
"gb",1.24312397976497,0.926769032985413,1.55947892654452,"CC",94
"x1",1.88116133741583,1.75365215233509,2.00867052249657,"MI",94
"x2",-0.896383005006371,-1.01509778199532,-0.777668228017424,"MI",94
"gb",1.31944989995374,1.03470227627306,1.60419752363442,"MI",94
"x1",1.90439352653711,1.76582555198098,2.04296150109324,"PMM",94
"x2",-0.873040478375968,-1.0337729841145,-0.712307972637439,"PMM",94
"gb",1.41485097366498,1.16664844604089,1.66305350128906,"PMM",94
"x1",1.95488444140336,1.8451857693216,2.06458311348511,"FULL",95
"x2",-0.935061270920539,-1.03774999373735,-0.832372548103727,"FULL",95
"gb",1.606367728576,1.41015056464651,1.80258489250548,"FULL",95
"x1",1.83685324243237,1.66233626141535,2.01137022344939,"CC",95
"x2",-0.935698967621291,-1.09350688118792,-0.777891054054659,"CC",95
"gb",1.51125828178904,1.19469714100606,1.82781942257203,"CC",95
"x1",1.8836488673511,1.74485403444248,2.02244370025971,"MI",95
"x2",-0.89290689550196,-1.02300169492492,-0.762812096079003,"MI",95
"gb",1.61553290734245,1.33341463032572,1.89765118435919,"MI",95
"x1",1.97417020495095,1.83501120766827,2.11332920223363,"PMM",95
"x2",-0.939904325558089,-1.05786520610538,-0.821943445010798,"PMM",95
"gb",1.64815819714823,1.43585508153339,1.86046131276308,"PMM",95
"x1",2.02607824461583,1.91212440217459,2.14003208705707,"FULL",96
"x2",-1.00623852508621,-1.11486716380318,-0.897609886369246,"FULL",96
"gb",1.65540969269171,1.46175498103107,1.84906440435235,"FULL",96
"x1",1.93386847818196,1.76106498190801,2.1066719744559,"CC",96
"x2",-0.892017585549254,-1.04609898974292,-0.737936181355586,"CC",96
"gb",1.61711233878754,1.32404755937724,1.91017711819784,"CC",96
"x1",2.07295294388009,1.94098185497115,2.20492403278902,"MI",96
"x2",-0.908068198047692,-1.03163523055639,-0.784501165538995,"MI",96
"gb",1.54625944028174,1.28402429877153,1.80849458179195,"MI",96
"x1",2.02212019399304,1.86008408596264,2.18415630202345,"PMM",96
"x2",-0.866734497392149,-1.00999422381482,-0.723474770969474,"PMM",96
"gb",1.57361177509955,1.18703831542411,1.96018523477499,"PMM",96
"x1",1.96288132178333,1.85078843357695,2.07497420998972,"FULL",97
"x2",-1.00409201601226,-1.11780261781261,-0.890381414211906,"FULL",97
"gb",1.53461580466144,1.34124138993979,1.72799021938309,"FULL",97
"x1",1.81613084781334,1.63544046734005,1.99682122828663,"CC",97
"x2",-0.89295521025588,-1.06065229654034,-0.725258123971419,"CC",97
"gb",1.39281309947249,1.10645298070225,1.67917321824273,"CC",97
"x1",1.98899723582232,1.81589218330076,2.16210228834389,"MI",97
"x2",-1.04223138902553,-1.21232475742326,-0.872138020627795,"MI",97
"gb",1.55492468976748,1.31290760964858,1.79694176988639,"MI",97
"x1",2.02281160502099,1.89622627138426,2.14939693865771,"PMM",97
"x2",-1.03643344217534,-1.19498932466225,-0.87787755968843,"PMM",97
"gb",1.55764370733508,1.1845831527653,1.93070426190485,"PMM",97
"x1",1.91590350647613,1.80256091237202,2.02924610058024,"FULL",98
"x2",-0.978765390949333,-1.09345781474134,-0.864072967157327,"FULL",98
"gb",1.55327421100608,1.35812348604583,1.74842493596633,"FULL",98
"x1",1.86738464308448,1.66592584831061,2.06884343785835,"CC",98
"x2",-0.996502936649703,-1.20284761611245,-0.790158257186952,"CC",98
"gb",1.50318022463808,1.16894556551666,1.83741488375949,"CC",98
"x1",1.90708899888467,1.76100445109211,2.05317354667723,"MI",98
"x2",-0.99282521024845,-1.17443614116503,-0.811214279331874,"MI",98
"gb",1.55634450387996,1.22470886346187,1.88798014429804,"MI",98
"x1",1.96343803905629,1.79558406998075,2.13129200813183,"PMM",98
"x2",-1.04865500543944,-1.24388803172487,-0.853421979154006,"PMM",98
"gb",1.5592814971982,1.30747110834747,1.81109188604892,"PMM",98
"x1",2.10247303489717,1.9928760858057,2.21206998398863,"FULL",99
"x2",-1.01598894229284,-1.12711308610303,-0.904864798482655,"FULL",99
"gb",1.31732912511754,1.12652025225772,1.50813799797737,"FULL",99
